"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"721","g13376436_3p_at","DGLUCY","80017","D-glutamate cyclase",-0.0671803114077125,6.20322743174095,-0.21696716574101,0.82961718457727,0.99149228507169,-6.02315417257355
"722","g13376442_3p_a_at","TMEM62","80021","transmembrane protein 62",-0.01192635426957,7.69037896045699,-0.0389659525935991,0.969160654299984,0.998445092134237,-6.04533920792735
"723","g13376444_3p_at","MYO15B","80022","myosin XVB",-0.0836201688443294,6.03106664143301,-0.319151551184831,0.751694534063342,0.99149228507169,-5.99652020131405
"724","g13376514_3p_at","LINC00574","80069","long intergenic non-protein coding RNA 574",0.0443165890941941,5.06233484586279,0.160552665067143,0.873459304472165,0.99264751970151,-6.0335215018055
"725","g13376551_3p_at","MZT2B","80097","mitotic spindle organizing protein 2B",-0.253951933343994,5.1163639998644,-0.818674091913156,0.419053270188139,0.976074176455818,-5.72300363757155
"726","g13376561_3p_at","USH1C","10083","USH1 protein network component harmonin",-0.188437177803667,6.40519229244623,-0.655639707354773,0.51676230001272,0.99149228507169,-5.8380536194574
"727","g13376590_3p_at","BBOF1","80127","basal body orientation factor 1",0.50420039075067,7.01194891676479,1.53643527448874,0.134303290953004,0.888960101806765,-4.93842268414198
"728","g13376612_3p_a_at","HGSNAT","138050","heparan-alpha-glucosaminide N-acetyltransferase",-0.00208611980419882,8.9251279019744,-0.00743712615011508,0.994112455351726,0.99907904435728,-6.04605223020619
"729","g13376668_3p_s_at","IFT74","80173","intraflagellar transport 74",-0.14516343974826,6.67383539462826,-0.497501267662046,0.622251557364346,0.99149228507169,-5.92594284456124
"730","g13376682_3p_a_at","IQCG","84223","IQ motif containing G",0.173801307422951,4.94202493525993,0.621086270830132,0.53896085021068,0.99149228507169,-5.85926752742969
"731","g13376686_3p_at","RUBCNL","80183","rubicon like autophagy enhancer",-0.00919799446822811,5.46397557506242,-0.0312989786985397,0.975226336531422,0.998445092134237,-6.04560175335763
"732","g13376736_3p_at","COQ10B","80219","coenzyme Q10B",-0.0193910373519506,7.60225959878729,-0.0730683422504612,0.942208490443226,0.998445092134237,-6.04347735096405
"733","g13376744_3p_s_at","RAB11FIP1","80223","RAB11 family interacting protein 1",0.448547749904147,7.7455672886135,1.39416437152308,0.172914404071533,0.943152427414034,-5.12806927249778
"734","g13376746_3p_x_at","NUBPL","80224","nucleotide binding protein like",0.324667060246854,3.84901058021666,0.880270517443641,0.385304033374172,0.976074176455818,-5.67319366882723
"735","g13376752_3p_a_at","ORAI2","80228","ORAI calcium release-activated calcium modulator 2",-0.1265370614131,5.39843200167957,-0.460746461546327,0.648109870444206,0.99149228507169,-5.94297844955994
"736","g13376760_3p_at","WDR26","80232","WD repeat domain 26",-0.0360998280703377,8.88021907024372,-0.131620089940995,0.896112371472079,0.994072692259059,-6.03763846382672
"737","g13376764_3p_at","PIGZ","80235","phosphatidylinositol glycan anchor biosynthesis class Z",0.0823556990951078,7.4350793377316,0.282121422283581,0.779674801560067,0.99149228507169,-6.00733912441668
"738","g13376996_3p_at","MAML1","9794","mastermind like transcriptional coactivator 1",-0.0150142114904677,7.06392736756942,-0.0502117194762751,0.960267114423224,0.998445092134237,-6.04485047007191
"739","g13399325_3p_at","FHOD3","80206","formin homology 2 domain containing 3",-0.655021632688307,5.52752933994614,-2.397566210411,0.022539169093499,0.55652414307103,-3.48274702979768
"740","g13430855_3p_at","MCUR1","63933","mitochondrial calcium uniporter regulator 1",0.253405255804152,4.93614530967115,0.615367021737472,0.542682897726461,0.99149228507169,-5.86267092041492
"741","g13430861_3p_at","MPHOSPH9","10198","M-phase phosphoprotein 9",0.542601853438952,4.50917952255335,1.55400928892566,0.130059607182615,0.888960101806765,-4.91389903523168
"742","g13435384_3p_s_at","GTF2B","2959","general transcription factor IIB",0.211892759416502,7.2307082283087,0.756488160794614,0.454913776899364,0.990135016260494,-5.76978004416981
"743","g13435956_3p_at","UNC119B","84747","unc-119 lipid binding chaperone B",0.16251554771754,8.97434554334231,0.490944862605002,0.626829842205311,0.99149228507169,-5.92907598024849
"744","g13435962_3p_a_at","EWSR1","2130","EWS RNA binding protein 1",-0.0113335656168392,11.0650533782304,-0.0401527371387789,0.968221894310372,0.998445092134237,-6.04529344768942
"745","g13436073_3p_a_at","PSAT1","29968","phosphoserine aminotransferase 1",-1.70022452324246,7.26672737667892,-5.02544411989,1.86502114660392e-05,0.0156319855771185,2.84452464342884
"746","g13436088_3p_at","USP30","84749","ubiquitin specific peptidase 30",0.100713590688637,6.94458769831055,0.297796066235288,0.767791922669354,0.99149228507169,-6.00292122856415
"747","g13436151_3p_a_at","RCN2","5955","reticulocalbin 2",0.285511518947571,5.86720065806992,0.841471647663552,0.406354864737855,0.976074176455818,-5.70496988757299
"748","g13436178_3p_at","ICE1","23379","interactor of little elongation complex ELL subunit 1",0.0997932256101635,8.72900779191574,0.35806157280358,0.72265846106945,0.99149228507169,-5.98372651968594
"749","g13436346_3p_at","C21orf62","56245","chromosome 21 open reading frame 62",0.647633955727527,7.0528214780654,1.83603383491603,0.0756994031430927,0.833551980659915,-4.48881084642302
"750","g13436436_3p_at","SLC25A33","84275","solute carrier family 25 member 33",0.00412506509976929,8.32019485612742,0.0140122483943231,0.988907578485934,0.998481184181504,-6.04598349543897
"751","g13443013_3p_a_at","ASB9","140462","ankyrin repeat and SOCS box containing 9",1.32149959584046,11.2667820754936,4.58594214424287,6.64667438688675e-05,0.0208913284322834,1.69706673630017
"752","g13443019_3p_at","ZNF552","79818","zinc finger protein 552",-0.122058759223143,4.71606792118425,-0.39040710009043,0.698833428927283,0.99149228507169,-5.97198202169443
"753","g13445481_3p_a_at","USP38","84640","ubiquitin specific peptidase 38",0.659857185908741,4.25299778918477,1.85727571945455,0.0725358737169148,0.825358827141755,-4.45447356295713
"754","g13447750_3p_at","ADRA2A","150","adrenoceptor alpha 2A",0.541244134153005,7.54556774453779,1.5379701460615,0.133928241387886,0.888960101806765,-4.93629033045168
"755","g13470085_3p_a_at","RAI14","26064","retinoic acid induced 14",0.441763539260846,7.52622496681166,1.27483993465715,0.211583976348998,0.969562301777976,-5.27460492930651
"756","g13477208_3p_at","PRADC1","84279","protease associated domain containing 1",-0.00312960245312155,7.35211857575462,-0.0109842180125194,0.9913045245838,0.998481184181504,-6.04602038439629
"757","g13477224_3p_a_at","CCDC93","54520","coiled-coil domain containing 93",0.0758288327548788,7.81396258364685,0.282470554136473,0.779409526037593,0.99149228507169,-6.00724330808693
"758","g13477234_3p_at","RNF135","84282","ring finger protein 135",0.30488411011175,6.90692600574996,0.905318448118375,0.372091580348809,0.976074176455818,-5.6519570937222
"759","g13477352_3p_s_at","RPH3AL","9501","rabphilin 3A like (without C2 domains)",0.14011401092691,7.29231233745494,0.33108742197695,0.742746023709148,0.99149228507169,-5.99275082945939
"760","g13477368_3p_at","INHBE","83729","inhibin subunit beta E",-1.14668623291438,4.41524571646444,-2.8171272887636,0.00825111317243672,0.334635872130518,-2.61491704624808
"761","g13477370_3p_a_at","DDX19A","55308","DEAD-box helicase 19A",0.0432659324232443,9.21948652969654,0.136486417395881,0.892295473378757,0.994072692259059,-6.03700297181017
"762","g13488914_3p_s_at","MIR7-3HG","284424","MIR7-3 host gene",0.0742596452164559,11.4655698984455,0.231857326159576,0.818131453379507,0.99149228507169,-6.01990246572488
"763","g13492976_3p_a_at","YEATS2","55689","YEATS domain containing 2",0.274537352234635,6.76121659671127,0.949350192356848,0.34958791577055,0.976074176455818,-5.61326013871047
"764","g13492978_3p_s_at","SLC38A1","81539","solute carrier family 38 member 1",-0.484598913353607,6.00580921796736,-1.24910053498109,0.220727033180921,0.973187904404885,-5.30467701566365
"765","g13507376_3p_at","KCNK17","89822","potassium two pore domain channel subfamily K member 17",0.0636479504670024,8.63888644379043,0.179227873901257,0.858893611946109,0.99149228507169,-6.03043186299224
"766","g13508447_3p_x_at","TSGA10","80705","testis specific 10",0.0919153348074984,5.53197881434055,0.322327092934087,0.749310304022727,0.99149228507169,-5.99553077620037
"767","g13514808_3p_at","DDX3Y","8653","DEAD-box helicase 3 Y-linked",-1.10576776364179,8.75090111049275,-1.05004255106497,0.301597669767819,0.976074176455818,-5.51829572411938
"768","g13514812_3p_at","DDX3X","1654","DEAD-box helicase 3 X-linked",0.0228757400738733,9.65435307718582,0.0752423852040998,0.940492283075526,0.998445092134237,-6.04332023460011
"769","g13514830_3p_at","DDX10","1662","DEAD-box helicase 10",0.323443040772238,9.08382372849903,1.31661918964306,0.19735823344009,0.958358032561048,-5.22462406196592
"770","g13516830_3p_a_at","NFKBIZ","64332","NFKB inhibitor zeta",-0.220183340182637,7.49827241158275,-0.597043761907744,0.554697253222854,0.99149228507169,-5.87336777612617
"771","g13516845_3p_at","SLC7A11","23657","solute carrier family 7 member 11",-0.932742729902423,4.07789720559888,-2.40161687836319,0.0223299394436738,0.556440103956269,-3.47480150454082
"772","g13518020_3p_s_at","WNT2B","7482","Wnt family member 2B",-0.169250508967173,5.0376258073014,-0.524296186254785,0.603701031828775,0.99149228507169,-5.91271356766989
"773","g13518023_3p_a_at","STMN1","3925","stathmin 1",-0.125196458686834,7.53733755510348,-0.376913947652171,0.708736126190345,0.99149228507169,-5.977003573274
"774","g13518027_3p_at","BFSP1","631","beaded filament structural protein 1",0.0159597491690153,5.86297959568643,0.0601119602442857,0.952441910168242,0.998445092134237,-6.04431820225764
"775","g13518035_3p_a_at","MATN1","4146","matrilin 1",-0.0806757359592236,4.15642597022804,-0.311619384329915,0.75735966333393,0.99149228507169,-5.99882813411899
"776","g13518036_3p_a_at","MATN2","4147","matrilin 2",0.122619346264996,5.75569081501602,0.394980258262966,0.695489203239558,0.99149228507169,-5.97024042452422
"777","g13518227_3p_at","MCCC1","56922","methylcrotonoyl-CoA carboxylase 1",0.1885529446997,6.8052282054533,0.712926217139384,0.48108023208795,0.99149228507169,-5.80042826788704
"778","g13518237_3p_s_at","ARID4B","51742","AT-rich interaction domain 4B",0.0948682000186292,9.97102032701395,0.294964531918536,0.769934363513843,0.99149228507169,-6.00373687058273
"779","g13528701_3p_s_at","NDUFAF7","55471","NADH:ubiquinone oxidoreductase complex assembly factor 7",0.287234173442845,6.40787911595985,0.991472201167266,0.328924880913793,0.976074176455818,-5.57462385394822
"780","g13528749_3p_at","COMMD10","51397","COMM domain containing 10",0.256767253177919,9.60642138815701,0.917747093193066,0.365646130520864,0.976074176455818,-5.64121016930583
"781","g13528755_3p_at","NAA20","51126","N(alpha)-acetyltransferase 20, NatB catalytic subunit",0.215336278180782,10.8058265493912,0.767407244000113,0.44848890472948,0.987483050589253,-5.76182349598354
"782","g13528761_3p_s_at","TRNT1","51095","tRNA nucleotidyl transferase 1",0.917243715575697,5.94492951254603,2.54495823969339,0.0159743680225328,0.467208773305488,-3.1879455417837
"783","g13528860_3p_at","STK4","6789","serine/threonine kinase 4",-0.325056519546242,5.07284964811621,-1.00609603273993,0.321948940265154,0.976074176455818,-5.56084263097299
"784","g13528881_3p_a_at","FXYD3","5349","FXYD domain containing ion transport regulator 3",-0.812245730344932,7.75771548545994,-3.43359430556374,0.00167174664169843,0.130232177800924,-1.20369480391431
"785","g13528899_3p_s_at","IDI1","3422","isopentenyl-diphosphate delta isomerase 1",0.346014388371406,6.11976373878403,0.940887224001485,0.353841495837137,0.976074176455818,-5.62083236092292
"786","g13528902_3p_a_at","EIF1AY","9086","eukaryotic translation initiation factor 1A Y-linked",-1.09490527574787,7.0135487547841,-1.13659694666244,0.264182810937599,0.976074176455818,-5.42957736654413
"787","g13528932_3p_at","CDC23","8697","cell division cycle 23",0.47179131430561,4.48117591835303,1.58801316987568,0.122158303466399,0.881017857015291,-4.86577625933008
"788","g13529055_3p_x_at","HLA-DRB4","3126","major histocompatibility complex, class II, DR beta 4",-0.338589215196321,7.77882332997587,-1.04688872618045,0.303027634436621,0.976074176455818,-5.52140550147995
"789","g13529124_3p_a_at","TMEM87A","25963","transmembrane protein 87A",0.238177517323333,5.75468979228013,0.58896578191718,0.560036860628355,0.99149228507169,-5.87798329687413
"790","g13529139_3p_s_at","HMGN5","79366","high mobility group nucleosome binding domain 5",0.914220236340234,4.89557691117881,2.76199842960373,0.0094557563207566,0.355227166869526,-2.73379918999698
"791","g13529163_3p_a_at","TNFAIP8","25816","TNF alpha induced protein 8",-0.210405172780961,3.83790078711756,-0.658146815429474,0.515171142734291,0.99149228507169,-5.83647094020541
"792","g13529184_3p_a_at","GMFB","2764","glia maturation factor beta",-0.0621702710204612,8.12449004332296,-0.171517697709387,0.864901359241031,0.99149228507169,-6.03174852434702
"793","g13529187_3p_at","ZNF670","93474","zinc finger protein 670",-0.0184612258346308,3.89864963444876,-0.0553779613098761,0.956183138164875,0.998445092134237,-6.04458463281367
"794","g13529196_3p_at","RNLS","55328","renalase, FAD dependent amine oxidase",0.40938415589915,7.80674596965538,1.57372544208557,0.12542909634331,0.887240379546404,-4.88610398923795
"795","g13529247_3p_at","CETN3","1070","centrin 3",0.114902996300955,8.33434313463488,0.382329355840289,0.704755412503473,0.99149228507169,-5.97500921015622
"796","g13529289_3p_x_at","LRRIQ1","84125","leucine rich repeats and IQ motif containing 1",-0.309441335071083,4.99124900250342,-1.0764321937214,0.289816900179051,0.976074176455818,-5.49193454112419
"797","g1353569_3p_a_at","CDKN2A","1029","cyclin dependent kinase inhibitor 2A",-0.575224929150135,5.36120274636112,-1.55921623481228,0.128823401784316,0.887846464385382,-4.90658741601947
"798","g13537205_3p_s_at","PCGF6","84108","polycomb group ring finger 6",0.152596477333638,3.12745310979672,0.464077142215999,0.645747557787629,0.99149228507169,-5.9414877606479
"799","g13540003_3p_s_at","TMPRSS2","7113","transmembrane serine protease 2",-1.01663164208548,5.0757777125828,-3.64573431046949,0.000940622423096144,0.0909690416490483,-0.689526390886944
"800","g13540364_3p_at","PNO1","56902","partner of NOB1 homolog",0.171394021135368,6.97611056559698,0.577492515464225,0.567665382545863,0.99149228507169,-5.88443314446763
"801","g13540518_3p_s_at","WNT4","54361","Wnt family member 4",-0.386549004845002,7.66326822331345,-0.986440710147649,0.331348596222899,0.976074176455818,-5.57932173811017
"802","g13540546_3p_s_at","SLC2A10","81031","solute carrier family 2 member 10",0.428402658696949,5.99447383073373,0.979365775859604,0.334777074591581,0.976074176455818,-5.58588966509688
"803","g13540548_3p_s_at","KCNH6","81033","potassium voltage-gated channel subfamily H member 6",-0.315536063468289,6.06194145382165,-1.16223086383399,0.253773203094126,0.976074176455818,-5.40206374950002
"804","g13540550_3p_s_at","SLC25A32","81034","solute carrier family 25 member 32",0.264105467166745,7.27223517449312,0.80492696651938,0.426827442174073,0.976074176455818,-5.73364915452896
"805","g13540585_3p_s_at","INTS14","81556","integrator complex subunit 14",0.153022009385655,6.22286894532534,0.399670226055523,0.692065991899243,0.99149228507169,-5.96843349496033
"806","g13540591_3p_s_at","FZD5","7855","frizzled class receptor 5",0.167060389915445,8.4494424872439,0.65854223677471,0.51492042880783,0.99149228507169,-5.8362207839824
"807","g13543426_3p_at","PRXL2A","84293","peroxiredoxin like 2A",0.0622193252024221,6.18551721721085,0.15212660189667,0.880046258244584,0.992749285761738,-6.03480451772972
"808","g13543437_3p_s_at","ATP6V0B","533","ATPase H+ transporting V0 subunit b",-0.00936096690104726,10.6361831157122,-0.0340047336299984,0.97308550375598,0.998445092134237,-6.04551563994812
"809","g13543447_3p_s_at","VPS37B","79720","VPS37B subunit of ESCRT-I",-0.102350224785281,6.20652701782976,-0.348158838924077,0.730010640576525,0.99149228507169,-5.98712093820502
"810","g13543471_3p_s_at","FMO2","2327","flavin containing dimethylaniline monoxygenase 2",-0.0382851728940796,5.1034520403172,-0.142929169769668,0.887246142125581,0.994072692259059,-6.03612617053053
"811","g13543556_3p_s_at","NIPSNAP3A","25934","nipsnap homolog 3A",0.312088186888033,10.3554275159356,1.17332012584053,0.249363852166127,0.976074176455818,-5.38998750825285
"812","g13543608_3p_s_at","RLN1","6013","relaxin 1",0.354727466327356,4.55488851569987,0.943915263319209,0.352315648852226,0.976074176455818,-5.61813037123437
"813","g13543611_3p_s_at","SLC25A17","10478","solute carrier family 25 member 17",0.403893208301648,7.98950841041759,1.384245488123,0.175902255289854,0.946705415624324,-5.14069157015625
"814","g13543647_3p_s_at","VAMP4","8674","vesicle associated membrane protein 4",-0.0277043982213296,5.99212694370121,-0.0921235239181677,0.927176661051086,0.998445092134237,-6.04194357410875
"815","g13543650_3p_s_at","CACYBP","27101","calcyclin binding protein",0.282161733328222,9.18750327267395,1.02232483808385,0.314326606752951,0.976074176455818,-5.5453281942586
"816","g13543662_3p_s_at","UBE2D1","7321","ubiquitin conjugating enzyme E2 D1",0.166725774992341,7.18703629344873,0.595680562473616,0.555596506800445,0.99149228507169,-5.87415097603998
"817","g13543678_3p_s_at","PNLIPRP2","5408","pancreatic lipase related protein 2 (gene/pseudogene)",-0.826185310274449,11.7751251527924,-1.7964131413868,0.081915669464028,0.833551980659915,-4.55201313836656
"818","g13543680_3p_s_at","USP45","85015","ubiquitin specific peptidase 45",0.029551796255002,5.20876640514762,0.0929941592405154,0.926490460587759,0.998445092134237,-6.04186504677847
"819","g13543978_3p_s_at","CFAP300","85016","cilia and flagella associated protein 300",-0.0542377043905971,6.14833633208162,-0.187179729753366,0.852706506289269,0.99149228507169,-6.02901342545156
"820","g13544019_3p_s_at","PDCD2L","84306","programmed cell death 2 like",0.012856241686162,6.61847083419308,0.0388102327856526,0.969283833780274,0.998445092134237,-6.04534511032637
"821","g13544040_3p_s_at","AP2A2","161","adaptor related protein complex 2 subunit alpha 2",0.0447781702300585,8.4813145949924,0.147550278269732,0.8836274123947,0.993836986546574,-6.03547241089386
"822","g13549248_3p_x_at","CTNNBL1","56259","catenin beta like 1",-0.0599969008422674,7.69605817853666,-0.181117530405862,0.857422487557779,0.99149228507169,-6.0301003541399
"823","g13559362_3p_s_at","MRPL9","65005","mitochondrial ribosomal protein L9",0.132892959585003,5.36425085953076,0.3532070186302,0.726259372691866,0.99149228507169,-5.98540234071992
"824","g13559384_3p_s_at","MRPL27","51264","mitochondrial ribosomal protein L27",-0.181260991563639,7.91127806524923,-0.405361320851944,0.687920898149428,0.99149228507169,-5.96621251579739
"825","g13559395_3p_s_at","MRPL34","64981","mitochondrial ribosomal protein L34",0.0838684577887552,9.14948620073629,0.281355401629439,0.780256929488867,0.99149228507169,-6.00754893935374
"826","g13560280_3p_s_at","HOPX","84525","HOP homeobox",0.656369690068063,10.4024019720111,2.02784130145975,0.0510074220197812,0.743525580688347,-4.16762570270731
"827","g13562048_3p_s_at","IFNGR1","3459","interferon gamma receptor 1",0.424161719808503,3.16328193289356,1.40991866250223,0.168250651499834,0.937701233490992,-5.10785855950559
"828","g13562115_3p_s_at","CYFIP2","26999","cytoplasmic FMR1 interacting protein 2",0.79696868277263,7.37425309006801,1.93311997658275,0.0621492569895695,0.777032207934718,-4.32933712627258
"829","g13569704_3p_s_at","TRPM6","140803","transient receptor potential cation channel subfamily M member 6",-0.255967186491061,5.81740485952596,-0.799394956452707,0.42998056321314,0.976074176455818,-5.73788431620196
"830","g13569844_3p_at","MYNN","55892","myoneurin",-0.046486431184471,4.40946534698014,-0.150424846181317,0.881377653404169,0.992749285761738,-6.03505525987117
"831","g13569859_3p_s_at","CD1E","913","CD1e molecule",-0.061382908721618,7.67259273151905,-0.189730222456532,0.850724032213041,0.99149228507169,-6.028545462898
"832","g13569871_3p_s_at","LBH","81606","LBH regulator of WNT signaling pathway",-0.0499344933849608,6.74024576773779,-0.165071963551655,0.869930158959992,0.99264751970151,-6.03280491794221
"833","g13569884_3p_s_at","ITM2C","81618","integral membrane protein 2C",-0.0880343035907689,9.31254500973775,-0.331088814669694,0.742744981679529,0.99149228507169,-5.99275038162736
"834","g13569890_3p_s_at","KAZALD1","81621","Kazal type serine peptidase inhibitor domain 1",-0.152804844015027,5.52138917207401,-0.572229756760126,0.571181924309894,0.99149228507169,-5.88735015422523
"835","g13569918_3p_s_at","C1QTNF3","114899","C1q and TNF related 3",-0.0925141871601509,7.56458107015744,-0.311408963886006,0.75751812369112,0.99149228507169,-5.99889182280511
"836","g13569937_3p_s_at","ST6GALNAC5","81849","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",-0.0887244038812831,8.48328710248185,-0.238141773343306,0.813295946223085,0.99149228507169,-6.01846555298377
"837","g13570016_3p_x_at","PRKDC","5591","protein kinase, DNA-activated, catalytic subunit",0.133251497131477,4.87096007648263,0.327987289102211,0.745066801512074,0.99149228507169,-5.993743067463
"838","g13591769_3p_s_at","LMBR1","64327","limb development membrane protein 1",-0.364513514463123,4.32312469622752,-1.0606693506269,0.29681409066733,0.976074176455818,-5.50775338807152
"839","g13605448_3p_s_at","CARD6","84674","caspase recruitment domain family member 6",-0.142905743768412,6.02126975407762,-0.457159242451469,0.650658292124919,0.99149228507169,-5.94457211303266
"840","g13620904_3p_s_at","MRPS18A","55168","mitochondrial ribosomal protein S18A",-0.0964872918480548,5.7626993630216,-0.347700092370095,0.730351869365654,0.99149228507169,-5.98727589706516
"841","g13620918_3p_s_at","MRPL51","51258","mitochondrial ribosomal protein L51",0.278168717701391,10.0673302892316,0.816760175584007,0.420130357710292,0.976074176455818,-5.72449607550704
"842","g13623214_3p_s_at","BTRC","8945","beta-transducin repeat containing E3 ubiquitin protein ligase",0.175987328257996,7.41558632787205,0.511519417453589,0.612514168618524,0.99149228507169,-5.91910681376149
"843","g13623246_3p_s_at","NUDT16L1","84309","nudix hydrolase 16 like 1",0.1904279656524,9.13231961242866,0.694940012296817,0.492129816216982,0.99149228507169,-5.81257017849912
"844","g13623296_3p_s_at","GUK1","2987","guanylate kinase 1",-0.322621036759857,8.4996950291028,-0.923024442986094,0.36293152596827,0.976074176455818,-5.63660498697607
"845","g13623306_3p_s_at","C15orf41","84529","chromosome 15 open reading frame 41",-0.243426623938221,6.10007444992962,-0.827117508675251,0.414321948644266,0.976074176455818,-5.71637974444014
"846","g13623353_3p_s_at","ZNF627","199692","zinc finger protein 627",0.453709111402357,8.35600386794683,1.64698499067738,0.109389832103482,0.876897725245304,-4.78024141496176
"847","g13623480_3p_s_at","PDIA4","9601","protein disulfide isomerase family A member 4",0.0306992805710937,8.63443130642816,0.0805403812394204,0.936311230395979,0.998445092134237,-6.04291807029129
"848","g13623490_3p_s_at","BUD13","84811","BUD13 homolog",0.0353431721982904,6.08984842100674,0.129736271677422,0.897590623911307,0.994072692259059,-6.03787828438284
"849","g13623528_3p_s_at","SRD5A1","6715","steroid 5 alpha-reductase 1",0.576514860926835,9.55145130512988,1.70576771921111,0.097782622786857,0.874694150505103,-4.69240075000264
"850","g13623576_3p_s_at","NCK1","4690","NCK adaptor protein 1",0.121555206839751,8.93869877501652,0.394160363856234,0.696088315643051,0.99149228507169,-5.97055414208672
"851","g13623586_3p_at","ZNF493","284443","zinc finger protein 493",0.407942038988723,4.90351002833434,1.07654877200503,0.289765587524663,0.976074176455818,-5.49181674336688
"852","g13623640_3p_s_at","BEST3","144453","bestrophin 3",0.362960762337239,7.74656224201411,0.854514764614766,0.399199120969825,0.976074176455818,-5.69443977507544
"853","g13624338_3p_s_at","TMEM14B","81853","transmembrane protein 14B",0.12785580362077,7.00881220167681,0.256421589176167,0.799273704802311,0.99149228507169,-6.01406837575514
"854","g13625161_3p_s_at","TIGD7","91151","tigger transposable element derived 7",0.511945311186826,5.82831192131487,1.81965507037995,0.0782185269845602,0.833551980659915,-4.51507185059718
"855","g13625303_3p_at","COL25A1","84570","collagen type XXV alpha 1 chain",-0.331322630961525,9.54892728185059,-1.1006459840857,0.279296378010743,0.976074176455818,-5.46721436123191
"856","g13625460_3p_s_at","TM2D2","83877","TM2 domain containing 2",0.103403157617867,9.03186523975838,0.357925861217112,0.722759039492083,0.99149228507169,-5.98377367633621
"857","g13625462_3p_s_at","TM2D3","80213","TM2 domain containing 3",0.202973838604443,8.65947022486784,0.649237640569281,0.520837499168998,0.99149228507169,-5.84206845375418
"858","g13649605_3p_s_at","RNF7","9616","ring finger protein 7",0.367905094164248,8.61982922905624,1.11012489886482,0.275252904074633,0.976074176455818,-5.45739901108129
"859","g13650127_3p_s_at","HINT2","84681","histidine triad nucleotide binding protein 2",0.0104813092608591,9.19150038162341,0.0350972046290155,0.972221181422092,0.998445092134237,-6.04547884884676
"860","g13654281_3p_s_at","SLC25A28","81894","solute carrier family 25 member 28",0.155700607529922,4.35299229735253,0.584254973729643,0.563162749600738,0.99149228507169,-5.88064654972409
"861","g13654285_3p_s_at","TARDBP","23435","TAR DNA binding protein",-0.00770725561726326,6.42706084954252,-0.0218491436809025,0.982704545550542,0.998445092134237,-6.04584652521827
"862","g13677224_3p_at","FDX1","2230","ferredoxin 1",0.158385501714538,5.11987854465896,0.529455855700401,0.600158999819872,0.99149228507169,-5.91008786773642
"863","g13699805_3p_s_at","CYP2A6","1548","cytochrome P450 family 2 subfamily A member 6",-0.148574364948117,4.52734329855468,-0.465982366822792,0.644397940805584,0.99149228507169,-5.94063029372266
"864","g13699869_3p_at","MTHFD2","10797","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase",-0.468877768085895,7.10214185858891,-1.42083602153177,0.165077210005445,0.937701233490992,-5.09373637022527
"865","g13775197_3p_s_at","SH3BGRL3","83442","SH3 domain binding glutamate rich protein like 3",-0.299450514311205,7.27691988141236,-0.689356248680953,0.495588932929816,0.99149228507169,-5.81627849132041
"866","g13775219_3p_s_at","EMC6","83460","ER membrane protein complex subunit 6",-0.0973546915060197,9.19393828432836,-0.37931471860566,0.706970350665911,0.99149228507169,-5.9761229049688
"867","g13775229_3p_s_at","ARHGAP24","83478","Rho GTPase activating protein 24",0.60477996136315,6.09168157865187,1.79594397683415,0.0819918043004363,0.833551980659915,-4.55275490932231
"868","g13787186_3p_s_at","CYP2C8","1558","cytochrome P450 family 2 subfamily C member 8",0.204082256799841,4.34228554626357,0.601617846116603,0.551685353115029,0.99149228507169,-5.87072705011316
"869","g13787213_3p_at","SIRT5","23408","sirtuin 5",-0.180740404059707,7.01944462461043,-0.550172465904295,0.586037505145316,0.99149228507169,-5.89929145280959
"870","g1438934_3p_at","ITSN2","50618","intersectin 2",0.199896883412222,9.33979705113356,0.722253973329555,0.475406019919251,0.99149228507169,-5.79401328428263
"871","g1511643_3p_at","C3AR1","719","complement C3a receptor 1",-0.374982835317815,5.00478800665996,-0.949565488936247,0.349480150612995,0.976074176455818,-5.61306666934478
"872","g1518017_3p_at","TANK","10010","TRAF family member associated NFKB activator",0.0934844493568088,6.20259157814604,0.343167832942738,0.733726088978731,0.99149228507169,-5.98879594366012
"873","g1526437_3p_at","SLC35A2","7355","solute carrier family 35 member A2",0.414964835895894,7.62140272474134,1.35990205922185,0.183406074208209,0.95053247285052,-5.17133311158641
"874","g1568642_3p_a_at","CELF2","10659","CUGBP Elav-like family member 2",0.489667758529183,9.51664224774276,1.24865432525869,0.220888112501482,0.973187904404885,-5.30519346591542
"875","g1669550_3p_at","RBPMS","11030","RNA binding protein, mRNA processing factor",-0.114284551404895,7.99708431629747,-0.38277121602971,0.704430985173213,0.99149228507169,-5.97484524045106
"876","g1683636_3p_s_at","BAD","572","BCL2 associated agonist of cell death",0.0175256999105846,6.90971894961423,0.0665416129032461,0.947362399881489,0.998445092134237,-6.04392137000346
"877","g1754834_3p_at","CXCL12","6387","C-X-C motif chemokine ligand 12",-0.611281695260984,6.5984498242997,-1.07637735855764,0.289841038432543,0.976074176455818,-5.49198994580996
"878","g1762972_3p_s_at","SUMO1","7341","small ubiquitin like modifier 1",0.227045173462358,5.82939188534782,0.489710796094797,0.627693275095375,0.99149228507169,-5.92966113457256
